gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2440900967																										MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Syntrophobacterales								Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales				Syntrophobacterales						ORDER				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.440Z										false	false	656	656	3	10715929	10859599	656						Syntrophobacterales	Syntrophobacterales		DWC_ARCHIVE	2023-04-07T16:53:05.440Z	2023-04-07T16:52:25.587Z		3.9444619753865575E-5										
2440900965																										MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium:Flavobacterium_sp._W2										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium:Flavobacterium_sp._W2						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Flavobacterium Bergey et al., 1923								Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Flavobacterium	Flavobacterium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.194Z								TAXON_MATCH_HIGHERRANK		false	false	3221328	3221328	3	10707955	7498440	569	8099	3221328				Flavobacterium Bergey et al., 1923	Flavobacterium sp._W2		DWC_ARCHIVE	2023-04-07T16:53:05.194Z	2023-04-07T16:52:25.587Z		3.9444619753865575E-5										
2440900836																										MGYA00364110_Bacteria::Bacteroidetes:Bacteroidia:Marinilabiliales:Prolixibacteraceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Bacteroidetes:Bacteroidia:Marinilabiliales:Prolixibacteraceae						25.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Prolixibacteraceae								Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae			Prolixibacteraceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.332Z										false	false	9190809	9190809	3	10707955	7498440	1203	9190809					Prolixibacteraceae	Prolixibacteraceae		DWC_ARCHIVE	2023-04-07T16:53:05.332Z	2023-04-07T16:52:25.587Z		0.0010812213476342877										
2440900820																										MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Hydrogenophaga										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Hydrogenophaga						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Hydrogenophaga Willems et al., 1989								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae		Hydrogenophaga	Hydrogenophaga						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.376Z										false	false	3220160	3220160	3	111	362	648	5438	3220160				Hydrogenophaga Willems et al., 1989	Hydrogenophaga		DWC_ARCHIVE	2023-04-07T16:53:05.376Z	2023-04-07T16:52:25.587Z		7.888923950773115E-5										
2440900755																										MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium						85.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Flavobacterium Bergey et al., 1923								Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Flavobacterium	Flavobacterium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.432Z										false	false	3221328	3221328	3	10707955	7498440	569	8099	3221328				Flavobacterium Bergey et al., 1923	Flavobacterium		DWC_ARCHIVE	2023-04-07T16:53:05.432Z	2023-04-07T16:52:25.587Z		0.0033527926790785736										
2440900735																										MGYA00364111_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae						34.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Chitinophagaceae								Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae			Chitinophagaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.172Z										false	false	4903787	4903787	3	10707955	7498440	10728632	4903787					Chitinophagaceae	Chitinophagaceae		DWC_ARCHIVE	2023-04-07T16:53:05.172Z	2023-04-07T16:52:25.587Z		0.0013411170716314295										
2440900703																										MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales::Ideonella:Ideonella_sp.										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales::Ideonella:Ideonella_sp.						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Ideonella Malmqvist et al., 1994								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae		Ideonella	Ideonella						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.028Z										false	false	3220025	3220025	3	111	362	648	5438	3220025				Ideonella Malmqvist et al., 1994	Ideonella sp.		DWC_ARCHIVE	2023-04-07T16:53:05.028Z	2023-04-07T16:52:25.587Z		3.9444619753865575E-5										
2440900666																										MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae						8.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Gallionellaceae								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae			Gallionellaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.483Z										false	false	8930	8930	3	111	362	648	8930					Gallionellaceae	Gallionellaceae		DWC_ARCHIVE	2023-04-07T16:53:05.483Z	2023-04-07T16:52:25.587Z		3.4599083124297204E-4										
2440900656																										MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Azonexaceae:Ferribacterium										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Azonexaceae:Ferribacterium						7.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Ferribacterium Cummings et al., 2000								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae		Ferribacterium	Ferribacterium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.449Z										false	false	3220318	3220318	3	111	362	648	8931	3220318				Ferribacterium Cummings et al., 2000	Ferribacterium		DWC_ARCHIVE	2023-04-07T16:53:05.449Z	2023-04-07T16:52:25.587Z		3.0274197733760053E-4										
2440900514																										MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Collimonas										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Collimonas						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Collimonas de Boer et al., 2004								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae		Collimonas	Collimonas						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.111Z										false	false	3219882	3219882	3	111	362	648	5438	3219882				Collimonas de Boer et al., 2004	Collimonas		DWC_ARCHIVE	2023-04-07T16:53:05.111Z	2023-04-07T16:52:25.587Z		8.649770781074301E-5										
2440900446																										MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae:Desulfurivibrio										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae:Desulfurivibrio						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Desulfobulbaceae								Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae			Desulfobulbaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.432Z								TAXON_MATCH_HIGHERRANK		false	false	8936	8936	3	10715929	10819244	10696170	8936					Desulfobulbaceae	Desulfurivibrio		DWC_ARCHIVE	2023-04-07T16:53:05.432Z	2023-04-07T16:52:25.587Z		3.9444619753865575E-5										
2440900444																										MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rickettsiales										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rickettsiales						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Rickettsiales								Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales				Rickettsiales						ORDER				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.875Z										false	false	646	646	3	111	197	646						Rickettsiales	Rickettsiales		DWC_ARCHIVE	2023-04-07T16:53:04.875Z	2023-04-07T16:52:25.587Z		3.9444619753865575E-5										
2440900435																										MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum						156.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Sulfuricurvum Kodama & Watanabe, 2004								Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae		Sulfuricurvum	Sulfuricurvum						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.040Z										false	false	3223383	3223383	3	10844503	10860289	1385	10826083	3223383				Sulfuricurvum Kodama & Watanabe, 2004	Sulfuricurvum		DWC_ARCHIVE	2023-04-07T16:53:05.040Z	2023-04-07T16:52:25.587Z		0.006153360681603029										
2440900256																										MGYA00364110_Bacteria::Actinobacteria:Acidimicrobiia										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Actinobacteria:Acidimicrobiia						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Acidimicrobiia								Bacteria	Actinobacteriota	Acidimicrobiia					Acidimicrobiia						CLASS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.388Z										false	false	10866681	10866681	3	10813635	10866681							Acidimicrobiia	Acidimicrobiia		DWC_ARCHIVE	2023-04-07T16:53:05.388Z	2023-04-07T16:52:25.587Z		4.3248853905371505E-5										
2440900148																										MGYA00364109_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Polyangiaceae:Pajaroellobacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Polyangiaceae:Pajaroellobacter						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220.0	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Pajaroellobacter								Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae		Pajaroellobacter	Pajaroellobacter						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.210Z										false	false	10836321	10836321	3	10814448	10701047	10871805	4876	10836321				Pajaroellobacter	Pajaroellobacter		DWC_ARCHIVE	2023-04-07T16:53:05.210Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440900139																										MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfatitalea										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfatitalea						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Desulfatitalea Higashioka et al., 2013								Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		Desulfatitalea	Desulfatitalea						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.139Z										false	false	8048262	8048262	3	10715929	10705277	1382	10813754	8048262				Desulfatitalea Higashioka et al., 2013	Desulfatitalea		DWC_ARCHIVE	2023-04-07T16:53:05.139Z	2023-04-07T16:52:25.587Z		4.3248853905371505E-5										
2440900128																										MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Xanthomonadaceae								Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			Xanthomonadaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.890Z										false	false	5611	5611	3	111	362	820	5611					Xanthomonadaceae	Xanthomonadaceae		DWC_ARCHIVE	2023-04-07T16:53:04.890Z	2023-04-07T16:52:25.587Z		7.888923950773115E-5										
